序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
177,603278,大业股份,7.76,-1.65,-0.13,13759.0,10802797.0,3.3,7.99,7.73,7.92,7.89,0.48,16.78,1.37
178,200706,瓦轴B,2.99,-1.97,-0.06,576.0,167602.5,2.95,2.99,2.9,2.92,3.05,0.04,-11.59,2.34
179,601882,海天精工,32.51,-2.02,-0.67,70004.0,226259720.0,7.78,33.94,31.36,33.29,33.18,1.34,31.33,8.78
180,300606,金太阳,14.91,-2.17,-0.33,37559.0,56976721.5,3.61,15.42,14.87,15.01,15.24,3.23,1289.24,3.48
181,300161,华中数控,38.78,-2.32,-0.92,99738.0,391857765.14,6.83,40.71,38.0,38.65,39.7,5.92,-49.98,4.79
182,836720,吉冈精密,11.77,-2.32,-0.28,3500.0,4078224.47,2.32,11.8,11.52,11.8,12.05,1.39,31.39,2.58
183,603667,五洲新春,11.39,-2.57,-0.3,59036.0,66907530.0,4.28,11.73,11.23,11.5,11.69,1.82,23.28,1.61
184,688333,铂力特,132.0,-2.75,-3.73,15598.0,205602841.0,9.57,137.99,125.0,133.58,135.73,1.37,-132.26,9.8
185,002965,祥鑫科技,44.56,-3.03,-1.39,92106.0,420752594.37,9.12,48.15,43.96,45.58,45.95,7.97,24.2,2.83
186,603269,海鸥股份,16.45,-3.24,-0.55,113848.0,189641141.0,4.88,17.2,16.37,16.45,17.0,10.12,209.34,1.97
187,430510,丰光精密,8.15,-3.55,-0.3,1437.0,1171487.55,5.21,8.47,8.03,8.03,8.45,0.23,-109.2,2.75
188,900910,海立Ｂ股,0.433,-3.56,-0.016,4471.0,194443.0,4.01,0.445,0.427,0.443,0.449,0.16,-29.5,0.53
189,300091,金通灵,3.19,-3.92,-0.13,291411.0,90314069.94,10.24,3.21,2.87,2.87,3.32,2.72,-50.85,1.99
190,002132,恒星科技,3.84,-4.24,-0.17,335706.0,128637377.97,2.0,3.88,3.8,3.88,4.01,2.4,-291.99,1.45
191,605123,派克新材,107.49,-5.04,-5.71,28162.0,308843295.0,10.42,116.89,105.1,116.51,113.2,5.16,22.71,3.25
192,300080,易成新能,5.34,-5.49,-0.31,454343.0,240325060.43,5.13,5.47,5.18,5.44,5.65,3.72,61.45,1.99
193,301268,铭利达,38.2,-6.26,-2.55,43469.0,168160278.53,8.0,40.96,37.7,38.96,40.75,2.56,41.29,6.63
194,832662,方盛股份,8.4,-6.77,-0.61,44636.0,37682516.71,9.54,8.86,8.0,8.7,9.01,22.33,11.38,1.76
195,688059,华锐精密,115.75,-9.77,-12.54,16541.0,196388280.0,11.38,128.0,113.4,124.47,128.29,6.55,52.82,4.9
