序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
121,002268,电科网安,32.5,2.36,0.75,223523.0,720837242.13,2.65,32.59,31.75,31.94,31.75,2.66,-185.98,5.29
122,688296,和达科技,17.81,2.36,0.41,18377.0,32453510.0,2.82,17.85,17.36,17.53,17.4,3.12,-111.95,2.58
123,430564,天润科技,6.14,2.33,0.14,2907.0,1760793.34,3.67,6.14,5.92,6.01,6.0,1.49,-17.52,1.46
124,688327,云从科技-UW,35.85,2.25,0.79,140385.0,503235983.0,6.36,36.71,34.48,34.89,35.06,17.19,-46.69,13.4
125,300598,诚迈科技,44.66,2.24,0.98,44191.0,196966116.96,3.16,45.28,43.9,43.94,43.68,2.76,-28.18,5.86
126,600654,*ST中安,2.8,2.19,0.06,94016.0,26104972.0,3.65,2.82,2.72,2.74,2.74,0.41,-275.6,5.45
127,300249,依米康,10.74,2.19,0.23,328309.0,352015869.1,4.09,10.92,10.49,10.77,10.51,8.91,-53.1,7.61
128,301179,泽宇智能,30.47,2.18,0.65,58449.0,176610351.08,4.73,30.85,29.44,29.57,29.82,9.84,45.71,3.25
129,600588,用友网络,21.61,2.17,0.46,230715.0,496460257.0,2.88,21.73,21.12,21.15,21.15,0.68,-46.74,6.71
130,688060,云涌科技,55.97,2.15,1.18,2378.0,13208320.0,2.68,56.0,54.53,54.53,54.79,0.9,200.15,3.46
131,835207,众诚科技,5.78,2.12,0.12,3070.0,1765809.15,3.0,5.81,5.64,5.64,5.66,0.87,-27.94,1.55
132,430090,同辉信息,2.45,2.08,0.05,10665.0,2593922.28,2.92,2.45,2.38,2.39,2.4,0.79,-8.78,1.8
133,000503,国新健康,10.73,2.0,0.21,128812.0,136943329.42,3.9,10.8,10.39,10.52,10.52,1.43,-55.43,14.56
134,600602,云赛智联,9.93,1.95,0.19,227415.0,225914650.0,3.49,10.05,9.71,9.71,9.74,2.12,81.49,2.96
135,603990,麦迪科技,16.74,1.95,0.32,45458.0,75630556.0,2.98,16.8,16.31,16.31,16.42,2.12,-91.61,2.93
136,835670,数字人,8.44,1.93,0.16,3244.0,2721808.99,3.14,8.5,8.24,8.28,8.28,0.49,-51.27,3.8
137,300253,卫宁健康,11.27,1.9,0.21,473774.0,533610861.77,5.33,11.56,10.97,10.98,11.06,2.56,-95.24,4.82
138,688561,奇安信-U,59.09,1.76,1.02,63573.0,377408503.0,3.58,60.32,58.24,58.28,58.07,1.37,-18.97,4.22
139,688225,亚信安全,20.85,1.66,0.34,31278.0,64448115.0,6.09,21.15,19.9,19.9,20.51,2.85,-21.97,3.25
